Price,Close,Volume,SMA_50,EMA_50,RSI_14,Volatility
Ticker,AAPL,AAPL,,,,
Date,,,,,,
2022-05-04,162.51406860351562,108256500,162.001162109375,162.28491453615305,44.79805983412322,6.613288875411566
2022-05-05,153.4594268798828,130525300,161.9365557861328,161.9388169810052,40.78719330957154,6.6816612670675735
2022-05-06,154.1848907470703,116124600,161.8341864013672,161.63474144241954,41.91754299760852,6.761559841938156
2022-05-09,149.0675811767578,131577900,161.58816162109375,161.14191162807987,34.779520176186736,6.998482513264136
2022-05-10,151.46937561035156,115366700,161.38488739013673,160.76259649012977,37.97416729437821,7.143258429175671
2022-05-11,143.61700439453125,142689800,161.0621551513672,160.09022032951808,33.344567833631714,7.570228643866071
2022-05-12,139.7545166015625,182602000,160.5963916015625,159.2927417519512,33.73474093480428,8.140796564041425
2022-05-13,144.2150115966797,113990900,160.2262985229492,158.7014582164504,37.44375359424568,8.456791426719656
2022-05-16,142.6759033203125,86643800,159.88533142089844,158.0730050832685,40.382754522094274,8.813602821183933
2022-05-17,146.3031005859375,78336300,159.6926727294922,157.61144020102023,44.16238860795066,9.004901527738353
2022-05-18,138.04876708984375,109742900,159.37134216308593,156.84427654960155,31.841758276971078,9.482005698894334
2022-05-19,134.6470947265625,136095600,158.87410614013672,155.973798831051,33.181980519184066,10.105989816887318
2022-05-20,134.88232421875,137426100,158.46830291748046,155.14668217958823,33.10393641764186,10.650371526812258
2022-05-23,140.29371643066406,117726300,158.24492736816407,154.56421293453238,37.313827717306445,10.914163865647433
2022-05-24,137.5978240966797,104132700,158.04809753417967,153.8988643526558,28.75468612859099,11.198063065292688
2022-05-25,137.75469970703125,92482700,157.76689331054686,153.26575985674896,34.21369644835204,11.52942092209483
2022-05-26,140.9505615234375,90601500,157.46150695800782,152.78281090250144,37.32635798989236,11.770927966028033
2022-05-27,146.69522094726562,90978500,157.25084899902345,152.54408188464905,47.75512066397892,11.869032008037644
2022-05-31,145.9109649658203,103718400,156.9587252807617,152.28395965253813,44.57417823844445,11.966346985047055
2022-06-01,145.78353881835938,74286600,156.6366439819336,152.02904118845268,52.49044766527328,12.04742641618534
2022-06-02,148.2343292236328,72348100,156.29623138427735,151.88022895453818,60.07458046223934,12.039402300826884
2022-06-03,142.51905822753906,88570300,155.81429931640625,151.51312422014607,48.04343019538588,12.100025395632585
2022-06-06,143.26406860351562,71598400,155.27169830322265,151.1896318430233,50.691213168233105,12.041032282072669
2022-06-07,145.78353881835938,67808200,154.76676208496093,150.97762819499727,49.37308750262364,11.895187252496866
2022-06-08,145.04827880859375,53950200,154.22989166259765,150.7451046896481,60.31796016050961,11.710843581751137
2022-06-09,139.83294677734375,69473000,153.5229333496094,150.31717692838126,57.256445951370324,11.485028724803946
2022-06-10,134.431396484375,91437900,152.7312417602539,149.69420514626339,49.44873076750884,11.407634001237506
2022-06-13,129.28472900390625,122207100,151.89848236083984,148.89383353283762,36.45358580944652,11.571170187405787
2022-06-14,130.1473846435547,84784300,151.0888491821289,148.15867867443436,40.39918705965076,11.649829664990952
2022-06-15,132.7648468017578,91533000,150.25070922851563,147.55499899315294,43.95340452087088,11.423834283183146
2022-06-16,127.50053405761719,108123900,149.37345642089844,146.76854938783782,34.479588038524014,11.453589719253978
2022-06-17,128.9710235595703,134520300,148.58884887695314,146.070607198494,27.309224866198278,11.48116335234303
2022-06-21,133.19619750976562,81000500,147.8826754760742,145.5657283871713,35.040349003168686,11.315864208801223
2022-06-22,132.6864471435547,73409200,147.20644195556642,145.06065853448047,34.727918378182366,11.190298486676232
2022-06-23,135.5489959716797,72433800,146.67242614746092,144.68765215946868,35.3487485178611,11.09444742730633
2022-06-24,138.87225341796875,89116800,146.16748168945313,144.45959730686084,45.54168797915797,10.85615231553467
2022-06-27,138.87225341796875,70207900,145.6088946533203,144.24048578180626,44.53127612550579,10.484973153477966
2022-06-28,134.7353057861328,67083400,145.0676107788086,143.8677336251132,36.775364370303016,10.329518112078395
2022-06-29,136.49008178710938,66242400,144.5657293701172,143.5784139451915,39.999985736424826,10.118110547893075
2022-06-30,134.02947998046875,98964500,143.96901977539062,143.20394594657495,42.75222462584972,9.83245462544944
2022-07-01,136.19593811035156,71051600,143.41896728515624,142.92912210986032,52.39740326403922,9.468766146638151
2022-07-05,138.77420043945312,73353800,142.93633850097658,142.76618400513846,63.860245315969784,9.061486133842797
2022-07-06,140.1074676513672,74064300,142.57101928710938,142.66192061871607,64.35033654074456,8.790581552789794
2022-07-07,143.469970703125,66253700,142.25161071777345,142.69360885732033,65.09960859060334,8.448611674484567
2022-07-08,144.1463623046875,64547800,142.06476165771485,142.7505795807465,76.96953575060977,8.296966018020886
2022-07-11,142.01910400390625,63141600,141.83987030029297,142.72189426400766,70.69993817510533,8.13809421923963
2022-07-12,142.98960876464844,77588800,141.4959750366211,142.73239287187593,67.3257881247999,7.698513318904106
2022-07-13,142.6269073486328,71185600,141.2620962524414,142.72825618468994,67.67791396392876,7.4753403756040555
2022-07-14,145.54823303222656,78140700,141.08057464599608,142.83884351204432,67.74534398308518,7.251079568824854
2022-07-15,147.2147674560547,76259900,140.90262603759766,143.01044837259374,65.7301854644783,6.978721200175787
2022-07-18,144.17581176757812,81420900,140.5358609008789,143.05614889788725,58.97190211325267,6.265158583374483
2022-07-19,148.0284423828125,82982400,140.4272412109375,143.2511407992569,72.70609957041901,6.080897992667767
2022-07-20,150.02828979492188,64823400,140.34410919189452,143.5169113481065,72.93271134518378,5.915131695857867
2022-07-21,152.29287719726562,65086600,140.4086151123047,143.86106687160293,81.14364309667589,6.028700758048893
2022-07-22,151.05764770507812,66675400,140.40038055419922,144.14328572781767,76.17419851045406,6.013546766013097
2022-07-25,149.94003295898438,53623900,140.5268411254883,144.37060914864773,70.73171422710928,6.147561613693442
2022-07-26,148.61663818359375,55138700,140.7040835571289,144.53712009119465,65.8048571728182,6.251711215871602
2022-07-27,153.70448303222656,78620700,140.89387298583983,144.89662452025473,67.86450728639028,6.499597370036657
2022-07-28,154.2534942626953,81378700,141.1254248046875,145.26356058858573,67.72096597016778,6.765181821717934
2022-07-29,159.3119354248047,101786900,141.38560150146483,145.81447724882963,77.49378098288369,7.204268597649474
2022-08-01,158.33163452148438,67829400,141.79125885009765,146.30534616148276,74.38460967599394,7.574094533782297
2022-08-02,156.8611297607422,59907000,142.23553955078125,146.71929845949293,71.85427267530666,7.794779982124057
2022-08-03,162.86070251464844,82507500,142.79510711669923,147.35229469695003,74.28493028241486,8.247254251854509
2022-08-04,162.54698181152344,55474100,143.2401724243164,147.94816477987447,72.35560471989527,8.697663742421597
2022-08-05,162.3212432861328,56697000,143.73464080810547,148.5118149173748,78.82199992147248,9.065346212520879
2022-08-08,161.85000610351562,60276900,144.21654693603514,149.03488123839995,74.59611549673937,9.376087348205196
2022-08-09,161.89907836914062,63135500,144.63551727294922,149.5393595572525,72.7007298418112,9.689957071264276
2022-08-10,166.13998413085938,70170500,145.0244125366211,150.190364442492,74.61918936193533,10.153420930914132
2022-08-11,165.40370178222656,57149200,145.41426727294922,150.78696590679533,75.96698526190893,10.554461279952104
2022-08-12,168.9475860595703,68039400,145.87754821777344,151.49914708925712,81.62663740491156,11.066944034188387
2022-08-15,170.01763916015625,54091700,146.3132144165039,152.2253624645865,85.91185344960026,11.578555639980573
2022-08-16,169.8605499267578,56377100,146.86004425048827,152.9169384434952,82.48650287247347,12.032451723786702
2022-08-17,171.35269165039062,79542000,147.42181671142578,153.6399091574911,83.12649468048942,12.507462385317577
2022-08-18,170.9600067138672,62290100,147.92534606933594,154.31912866950586,77.54568286134926,12.939481974071574
2022-08-19,168.378173828125,70346300,148.39194396972655,154.87046377376544,72.08543148454513,13.250517480371778
2022-08-22,164.5005645751953,69026800,148.88529632568358,155.2481147855862,65.1866411866412,13.383889080395052
2022-08-23,164.16680908203125,54147100,149.48000457763672,155.59786750309385,53.351396007157206,13.389168158728218
2022-08-24,164.46128845214844,53841500,150.18353576660155,155.9454526383509,54.916858315030716,13.229576696985662
2022-08-25,166.91549682617188,51218200,150.9188980102539,156.37565044963802,60.58816206563564,13.114516467853038
2022-08-26,160.6229248046875,78961000,151.4760595703125,156.5422102282674,47.77028668138761,12.917804259649166
2022-08-29,158.4239044189453,73314000,152.09452697753906,156.6160021573136,44.1429361313634,12.479317833086716
2022-08-30,155.9991912841797,77906200,152.63509033203124,156.59181349562206,31.79412217517104,12.034707343546998
2022-08-31,154.34011840820312,87991100,153.05796875,156.503511727488,30.774444164556456,11.704673861641425
2022-09-01,155.06658935546875,74229900,153.5055715942383,156.44716183054607,23.260218937551485,11.331722106482404
2022-09-02,152.95596313476562,76957800,153.8537109375,156.31025207777034,18.39994619122014,11.032227170081828
2022-09-06,151.6994171142578,73714800,154.11025421142577,156.12943502037768,17.67990997576689,10.823913406538372
2022-09-07,153.1031951904297,87449600,154.394873046875,156.01075894861503,17.4201889303734,10.599831608015148
2022-09-08,151.63070678710938,84923800,154.73278106689452,155.83899219718344,16.773499061249353,10.222921438877789
2022-09-09,154.48739624023438,68028800,155.09272735595704,155.78598843416583,26.345679140661133,9.878531747340908
2022-09-12,160.43637084960938,104956000,155.62086517333984,155.96835637202636,43.53522952943638,9.424925423574004
2022-09-13,151.0220489501953,122656600,155.91738739013672,155.77438353195456,33.777493547379905,9.026103630588244
2022-09-14,152.4651641845703,87965400,156.19120666503906,155.64461022421398,35.603244945795495,8.697098891414786
2022-09-15,149.5789794921875,90481100,156.38063690185547,155.4067423523698,29.40765792707461,8.438949571952422
2022-09-16,147.93955993652344,162278800,156.47002868652345,155.11391166939543,33.06238871674951,8.322264897398579
2022-09-19,151.6503143310547,81474200,156.6201077270508,154.97808432279385,41.305466787107974,8.161601565467205
2022-09-20,154.0260009765625,107689800,156.8602456665039,154.94074772098088,47.46403485066996,7.89553223467372
2022-09-21,150.9042510986328,101696800,157.0185385131836,154.78245373579077,45.744192261590435,7.688393725893702
2022-09-22,149.9421844482422,86652500,157.1648440551758,154.5926392539261,43.6895298203365,7.475598371830447
2022-09-23,147.67453002929688,96029900,157.20736999511718,154.32134085296028,43.52121323295435,7.413960859524749
2022-09-26,148.00828552246094,93339400,157.2232403564453,154.0737700556858,45.367164942885786,7.392953652806407
2022-09-27,148.9801483154297,84442700,157.31932708740234,153.8740201835189,44.76833429625143,7.249748711389518
2022-09-28,147.0953369140625,146691400,157.30066497802736,153.60818946706962,44.30473854643699,7.275309075825501
2022-09-29,139.87013244628906,128138200,157.0975018310547,153.06944213292135,33.45923069883571,7.616373669249738
2022-09-30,135.66851806640625,124925300,156.7650146484375,152.38705295384233,20.818918248400877,8.172924172067754
2022-10-03,139.8406982421875,114311700,156.5406756591797,151.89503904358133,34.96971096710358,8.48092678306258
2022-10-04,143.423828125,87830100,156.4103515625,151.56283469383305,38.5075772063544,8.633127726255513
2022-10-05,143.71832275390625,79471000,156.31238525390626,151.25520677462023,42.02509883392579,8.750369764454033
2022-10-06,142.76611328125,68402200,156.09361785888672,150.92230114742924,42.82605098595328,8.951327516895772
2022-10-07,137.52389526367188,85925600,155.75902587890624,150.39687346571327,31.209190191316182,9.326326468201845
2022-10-10,137.84786987304688,74899000,155.3297445678711,149.90475567776556,27.237576794329456,9.64789299743447
2022-10-11,136.43423461914062,77033700,154.8917965698242,149.37649994997636,28.6128808911121,9.999437898167992
2022-10-12,135.80593872070312,70433700,154.47069274902344,148.84432107824017,28.89800198712514,10.35194394729795
2022-10-13,140.3708038330078,113224000,154.02089477539062,148.51202628430948,39.797056803546596,10.467903444489307
2022-10-14,135.8452606201172,88598000,153.4868603515625,148.0152903759098,34.790149878224426,10.702539277315285
2022-10-17,139.80142211914062,85250900,153.03646392822264,147.6931778952522,39.319198017878726,10.796612330568179
2022-10-18,141.1168670654297,99136600,152.62180114746093,147.43528335290623,42.94974662238151,10.849222727374352
2022-10-19,141.22486877441406,61758300,152.2083169555664,147.19173768316142,51.91988153407149,10.88234836567278
2022-10-20,140.7634735107422,64522000,151.70078674316406,146.93964889208618,58.07657755500804,10.810863335618418
2022-10-21,144.57237243652344,86548600,151.28416015625,146.84681452127978,57.588096504721044,10.672517692866297
2022-10-24,146.7124786376953,75981900,150.8394580078125,146.84154644741372,55.529886402881054,10.380756056129314
2022-10-25,149.54949951171875,74732300,150.43009521484376,146.94774068522963,59.03280582559153,10.005842358997743
2022-10-26,146.6143341064453,88194300,149.9651708984375,146.9346659174342,55.616081692023954,9.617094596971555
2022-10-27,142.1476593017578,109180200,149.38107025146485,146.74694016779983,56.90419392249207,9.168007462986191
2022-10-28,152.8872528076172,164762400,149.01961517333984,146.98773674191034,67.12882457683702,8.640998631135144
2022-10-31,150.53121948242188,97943200,148.6626760864258,147.12669684938137,65.71808507018406,8.181408601622968
2022-11-01,147.8905029296875,80379300,148.33047485351562,147.15665002900124,62.89553298401357,7.855943473747042
2022-11-02,142.3733673095703,93604600,147.8946060180664,146.96907031451374,52.09438588405617,7.55831088958831
2022-11-03,136.33609008789062,97918500,147.33210205078126,146.55209069778343,50.4976005588744,7.343744943071604
2022-11-04,136.0706024169922,140814800,146.71520416259764,146.14105194167396,45.911784583620786,6.950088492325101
2022-11-07,136.60157775878906,83374600,146.23477722167968,145.76695491489417,44.965613312064804,6.79766318762278
2022-11-08,137.17190551757812,89908500,145.80973724365234,145.42989415421513,45.52720287131971,6.683410604873627
2022-11-09,132.61917114257812,74917800,145.3421368408203,144.92751285964113,41.75646986106259,6.773243340210912
2022-11-10,144.41888427734375,118854000,145.14371215820313,144.9075666407275,49.866273796922826,6.648437820523925
2022-11-11,147.20167541503906,93979700,144.98641387939452,144.9975316907005,50.42149138006742,6.500265505855192
2022-11-14,145.80538940429688,73374100,144.84340240478517,145.02921238535134,46.691951071279696,6.399224318693621
2022-11-15,147.53598022460938,89868300,144.76013366699217,145.12751700649872,50.83201576726425,6.334956269120281
2022-11-16,146.30682373046875,64218300,144.62420623779298,145.17376432900735,53.98778391426795,6.224234461443142
2022-11-17,148.2046356201172,80389400,144.55568481445312,145.29262202669793,44.59369946127258,6.164095018174688
2022-11-18,148.76515197753906,74829600,144.4412399291992,145.42879967182895,47.872798335893535,6.027544162012057
2022-11-21,145.53985595703125,58724100,144.14330963134765,145.43315482026824,47.20799910106169,5.571717508115713
2022-11-22,147.67361450195312,51804100,144.0763409423828,145.52101598425588,56.845614066896665,5.50710027984206
2022-11-23,148.54881286621094,58301400,143.99801391601562,145.6397531168816,68.20042978476651,5.4123883118746985
2022-11-25,145.63819885253906,35195900,143.91919830322266,145.63969216533874,63.21645646141899,5.357877758182972
2022-11-28,141.81312561035156,69246000,143.7966696166992,145.48963073180983,56.598588566959606,5.334059640331457
2022-11-29,138.81399536132812,83763800,143.5399432373047,145.227841109438,51.95866163945454,5.256695062112749
2022-11-30,145.5595703125,111380900,143.37061462402343,145.24085009779338,64.66782570915828,5.0440856121535855
2022-12-01,145.8348846435547,71250400,143.26922729492188,145.2641455701762,52.17263859968188,4.939429369146329
2022-12-02,145.34320068359375,65447400,143.1772476196289,145.26724577070237,46.932805635315205,4.854726620773707
2022-12-05,144.1829071044922,68826400,143.10741516113282,145.22472268575297,47.301261463756845,4.813654326706943
2022-12-06,140.52499389648438,64727200,142.9577493286133,145.04041959597774,39.040996564459086,4.774341512652836
2022-12-07,138.58786010742188,69721100,142.74990356445312,144.78737804740695,38.19561118578256,4.732840447251117
2022-12-08,140.26930236816406,62128300,142.61338287353516,144.61019860900527,37.7838800304434,4.7032942267906765
2022-12-09,139.78750610351562,76097000,142.61173034667968,144.42107341271156,36.145703479498025,4.704292162320128
2022-12-12,142.07861328125,70462700,142.73993225097655,144.32921223108562,44.500033460093746,4.597341963410263
2022-12-13,143.04226684570312,93886200,142.80396362304688,144.27874378460004,42.356485151656486,4.57839413705577
2022-12-14,140.8199920654297,82291200,142.75188690185547,144.14310646227963,37.78747355040805,4.586001910724464
2022-12-15,134.22198486328125,98931900,142.56196014404296,143.75404287016204,33.843638262374796,4.739243211345918
2022-12-16,132.2651824951172,160156900,142.3519415283203,143.30349932604264,35.73320978725694,4.957652186881806
2022-12-19,130.16087341308594,79592600,142.2046810913086,142.7881022314169,36.71501749260073,5.207069908052312
2022-12-20,130.09205627441406,77432800,142.04956481933593,142.29021807624034,20.12903393107935,5.449388839373228
2022-12-21,133.1894989013672,85928000,141.98467010498047,141.93332712820612,27.97943789545063,5.5362522614674115
2022-12-22,130.02322387695312,77852100,141.86901580810547,141.46626425560797,25.595236937748055,5.725141553468256
2022-12-23,129.65939331054688,63814900,141.65478759765625,141.00324970874283,26.261635206322424,5.977202609401789
2022-12-27,127.85993957519531,69007800,141.49508117675782,140.48782578193706,27.960284715425303,6.236646995985745
2022-12-28,123.93653869628906,85438400,141.1777835083008,139.83875570014695,26.15237125436188,6.710169808960117
2022-12-29,127.44696807861328,75703700,140.90438552856446,139.35280324440055,30.302181464525148,6.985534358147117
2022-12-30,127.76161193847656,77034200,140.6351203918457,138.8982467225996,31.430314996807382,7.228192290467421
2023-01-03,122.98271942138672,112117500,140.2795053100586,138.27410839706184,22.61706090849755,7.647007026614725
2023-01-04,124.2511978149414,89113600,139.87308181762694,137.72419033501788,23.287694706718995,7.948274151037081
2023-01-05,122.93354034423828,80962700,139.3975030517578,137.1441648451834,23.902442608289675,8.236850987546399
2023-01-06,127.45677947998047,87754700,138.95564865112306,136.76426737988135,39.49295789334238,8.27363167932042
2023-01-09,127.97795867919922,70790800,138.58292114257813,136.4197062543644,43.03072861618661,8.34107613269887
2023-01-10,128.54827880859375,63896200,138.31093353271484,136.1110228251185,47.24098123043314,8.44356031293934
2023-01-11,131.26222229003906,69458900,137.8784329223633,135.92087378452717,51.8358893774188,8.23290341678446
2023-01-12,131.18353271484375,71379600,137.49147918701172,135.7350957033631,46.52350770226715,8.079321370046566
2023-01-13,132.51097106933594,57809700,137.1838885498047,135.6086594432052,54.604961383592666,7.967320270737437
2023-01-17,133.67129516601562,63646600,137.0098471069336,135.5326843735115,57.21355156930496,7.946664714075398
2023-01-18,132.95350646972656,69672800,136.94219543457032,135.43154014199052,59.529083784982724,7.966890204790671
2023-01-19,133.0124969482422,58280400,136.88103332519532,135.33667570302,69.84942784583707,7.985435023034613
2023-01-20,135.56906127929688,80223600,136.86038299560548,135.345788862874,68.53669366142617,7.987507217943527
2023-01-23,138.75502014160156,81760300,136.89204528808594,135.47948420713783,72.18249733519629,7.991903792082634
2023-01-24,140.1513214111328,66435100,137.04268829345702,135.6626935092553,90.1194174712278,7.980699353661209
2023-01-25,139.49252319335938,65799300,136.94416107177733,135.81288290863193,86.66037343202848,7.917939576446159
2023-01-26,141.55747985839844,54105100,136.83127716064453,136.03816122038748,93.24211383317821,7.8081897880333955
2023-01-27,143.49456787109375,70555800,136.78506072998047,136.33056932433675,92.31976846485158,7.760682585088922
2023-01-30,140.6134490966797,64015300,136.64661010742188,136.4985253938404,79.64924868927456,7.625544308308134
2023-01-31,141.8819580078125,65874500,136.55811279296876,136.7096403983099,80.29490728157225,7.5362998087521795
2023-02-01,143.0029296875,77663600,136.4540786743164,136.9564360567095,78.75721603595106,7.407040144639921
2023-02-02,148.30296325683594,118339000,136.44483489990233,137.40139790769484,83.39094228886223,7.391635108268156
2023-02-03,151.92153930664062,154357300,136.57246856689454,137.9708152174574,84.7536031061816,7.603935155672293
2023-02-06,149.19776916503906,69858300,136.60295166015624,138.41108792128415,76.32549405754574,7.652247870230726
2023-02-07,152.06906127929688,83322600,136.67335662841796,138.94669471963758,80.20509694751202,7.779535004891453
2023-02-08,149.3845977783203,64120100,136.7482846069336,139.35602425135065,73.88804237572657,7.884968423698773
2023-02-09,148.3521270751953,56007100,136.87906463623048,139.70881259738377,69.51952322791367,8.02369577414909
2023-02-10,148.71652221679688,57450700,137.07711517333985,140.06205611187056,66.6453681941564,8.19286056075047
2023-02-13,151.5133819580078,62199000,137.19619140625,140.51112771367988,68.13675343578832,8.360219263132786
2023-02-14,150.87326049804688,61707600,137.29695892333984,140.91748586208644,68.17740473196268,8.495734264219802
2023-02-15,152.9709014892578,65573800,137.44951293945311,141.39016882785788,68.21059520227178,8.708973048513876
2023-02-16,151.3755340576172,68167900,137.59336547851564,141.78175177804454,62.713044231677124,8.880183345206142
2023-02-17,150.233154296875,59144100,137.78752868652344,142.11317932780258,66.44008976847016,9.050098662900957
2023-02-21,146.2249298095703,58867200,137.9402700805664,142.27442444473468,56.78662156574835,9.12799318005238
2023-02-22,146.64845275878906,51011300,138.0678530883789,142.44595496685446,55.823683380467905,9.205462994514658
2023-02-23,147.13095092773438,48394200,138.21472198486327,142.62968029865368,47.787118041690654,9.291636474722296
2023-02-24,144.48184204101562,55469600,138.2627865600586,142.7023140924718,35.419285845013235,9.31820966668151
2023-02-27,145.67347717285156,44998500,138.31541076660156,142.8188302917024,42.65159536560037,9.35311688354073
2023-02-28,145.17120361328125,50547000,138.4024349975586,142.91108022588196,34.04083609640924,9.397035228998629
2023-03-01,143.10308837890625,55479000,138.58005706787108,142.91860995737312,35.040188152798564,9.400338446523627
2023-03-02,143.69398498535156,52238100,138.80863311767578,142.94901682121542,38.667997065994335,9.382587052292706
2023-03-03,148.73619079589844,70732300,139.18013946533202,143.17596482022262,50.03897724200786,9.40091816523993
2023-03-06,151.4936981201172,87558000,139.6081723022461,143.50215043982632,49.96093158484509,9.46567991920946
2023-03-07,149.2975616455078,56182000,139.9303335571289,143.72942146750012,47.05449463040347,9.516742737465623
2023-03-08,150.5482940673828,47204800,140.3408349609375,143.99682823612298,45.32326080373649,9.523350376494033
2023-03-09,148.30288696289062,53833600,140.71370483398437,144.16569328423154,44.21361096951018,9.461377339133314
2023-03-10,146.24464416503906,68572400,141.08139892578126,144.2472207697534,42.73932040587874,9.307641646341098
2023-03-13,148.1847381591797,84457100,141.56636291503906,144.40163321639758,53.858137059118974,9.023471830878862
2023-03-14,150.2725372314453,73695900,142.0228742980957,144.63186474639946,56.695730325928714,8.870668450053921
2023-03-15,150.66648864746094,77167900,142.4809718322754,144.86851666408813,56.553577236922116,8.709114362736491
2023-03-16,153.4830322265625,76161100,143.0909780883789,145.206340803793,66.58194415397796,8.377378529615285
2023-03-17,152.64593505859375,98944600,143.65887283325196,145.49808959809891,63.01462877233036,8.029381937079027
2023-03-20,155.00946044921875,73641400,144.30039123535155,145.87108453343697,67.17077889013642,7.61013942284124
2023-03-21,156.86093139648438,73938300,144.88847427368165,146.30205892022315,74.19462521749116,7.415599538004042
2023-03-22,155.43295288085938,75701800,145.43757415771483,146.66013319318927,70.0537965428201,7.1495820716846845
2023-03-23,156.51622009277344,67622100,145.99693298339844,147.04664640493766,65.36962681618135,6.890623101706898
2023-03-24,157.81617736816406,59196500,146.52801208496095,147.46898095251515,63.25344906338242,6.753735531379499
2023-03-27,155.8760986328125,52390300,147.0218634033203,147.79867184193859,63.939855030758594,6.507097312835766
2023-03-28,155.25567626953125,45992200,147.4767575073242,148.0911033881187,60.248663035873626,6.262386423576303
2023-03-29,158.32827758789062,51305700,147.9698971557617,148.49256119987447,71.06791509010453,6.122327928849339
2023-03-30,159.89413452148438,49501700,148.5087097167969,148.93968172229054,79.28994237838,5.957059887863595
2023-03-31,162.39556884765625,68749800,149.09637115478515,149.4673635703441,79.77713533343693,5.845435182101236
2023-04-03,163.64630126953125,56976200,149.65791595458984,150.02340034286124,79.04193680287297,5.867990367510061
2023-04-04,163.11448669433594,46278300,150.14510528564452,150.53677627821318,76.87069004134398,5.954882619272911
2023-04-05,161.27288818359375,51511700,150.56753662109375,150.95780027450263,67.55433937921823,5.980581071850079
2023-04-06,162.1592254638672,45390100,151.0208706665039,151.39707185055613,71.39060569027309,5.983030233303232
2023-04-10,159.5691680908203,47716900,151.38110443115235,151.71754621291944,60.1490991220473,5.9437243406882745
2023-04-11,158.35781860351562,47644200,151.67836944580077,151.97794905176636,53.429532716553496,5.912842905704485
2023-04-12,157.66847229003906,50133100,152.01946990966798,152.20110682581628,55.3012446655382,5.7512292272229395
2023-04-13,163.04554748535156,68445600,152.44274169921874,152.62637900854315,62.86381323892988,5.768674258498291
2023-04-14,162.70086669921875,49386500,152.83670043945312,153.0214569571971,60.00002499045677,5.783441238819601
2023-04-17,162.72052001953125,41516200,153.12505157470704,153.4018123714063,65.20782449140671,5.91079820116776
2023-04-18,163.9417266845703,49923000,153.36545532226563,153.81514234447155,68.79792778280819,6.102193573362297
2023-04-19,165.0841064453125,47720200,153.6831820678711,154.25706250528884,65.95348321019755,6.291411729456069
2023-04-20,164.11898803710938,52456400,153.92418060302734,154.64380468300732,60.26806442090461,6.456934038243979
2023-04-21,162.5137176513672,58337300,154.18676300048827,154.95242872098223,50.300226362069196,6.535043244625389
